project_id,project_number,project_name,url,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_ha
58000,MO/2018/58000,Rehabilitation and up- gradation of allahabad to mirjapur section of n.h.-76E from exiting km 400.878 to km 450.00 two lane/ four lane paved shoulder in the state of uttar pradesh on engineering procrument & contruction (EPC) basic mode रिहैबिलिटेशन एंड up- ग्रेडेशन ऑफ़ अल्लाहाबाद तो मिर्जापुर सेक्शन ऑफ़ n.h.-७६े फ्रॉम एक्सिटिंग कम 400.८७८ तो कम 450.०० तवो lane/ फोर लेन पवेद शोल्डर इन थे स्टेट ऑफ़ उत्तर प्रदेश ों इंजीनियरिंग प्रोक्रोमेन्ट & कंट्रक्शन (EPC) बेसिक,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58000,1.7,0.0,1.7,0.9362
58002,MO/2018/58002,Construction of proposed 4 - Lane ROB and its approaches in lieu of existing Level Crossing No . 45 C at Km 93/400 ( Railway Chainage 70/903) on NH - 205 in the state of Andhra Pradesh . कंस्ट्रक्शन ऑफ़ प्रोपोसड ४ - लेन रॉब एंड इतस अप्प्रोचेस इन लिएउ ऑफ़ एक्सिस्टिंग लेवल क्रासिंग नो . ४५ स ात कम 93/४०० ( रेलवे चैनगे 70/903) ों नह - २०५ इन थे स्टेट ऑफ़ आंध्र प्रदेश .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58002,4.03,0.0,4.03,0.0
58003,MO/2018/58003,Construction of proposed 4 - Lane ROB and its approaches in lieu of existing Level Crossing No 48E/C at Km 96/800 (Railway Chainage Km 74/431) on NH - 205 in the state of Andhra Pradesh . कंस्ट्रक्शन ऑफ़ प्रोपोसड ४ - लेन रॉब एंड इतस अप्प्रोचेस इन लिएउ ऑफ़ एक्सिस्टिंग लेवल क्रासिंग नो 48E/स ात कम 96/८०० (रेलवे चैनगे कम 74/431) ों नह - २०५ इन थे स्टेट ऑफ़ आंध्र प्रदेश .,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58003,8.94,0.0,8.94,0.0
58021,MO/2018/58021,Estimate of up gradation of NH-9 connecting Tembhurani Pandharpur of NH- 516A from Ch. 0/00 to Ch. 36/190 on EPC mode in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58021,86.856,86.798,0.058,0.0
58022,MO/2018/58022,Estimate of up gradation two lanes with paved shoulder/four lane configuration for the work of NH-9 connecting Tembhurani Pandharpur Mangalwedha Marwade Umadi up to Vijapur Karnataka Border from Ch. 40/800 to Ch. 95/136 of NH- 516A on EPC mode in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58022,128.486,124.984,3.502,0.0485
58024,MO/2018/58024,Construction of R.O.B. and its approaches in lieu of level crossing No.6/B/T at Km.284.170 and Unmanned level crossing at km.303.900 of NH-60 in the State of West Bengal कंस्ट्रक्शन ऑफ़ रॉब एंड इतस अप्प्रोचेस इन लिएउ ऑफ़ लेवल क्रासिंग No.6/B/टी ात Km.284.१७० एंड उनमैंनेद लेवल क्रासिंग ात km.303.९०० ऑफ़ NH-६० इन थे स्टेट ऑफ़ वेस्ट,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58024,8.8,6.175,2.625,0.0
58030,MO/2018/58030,"Rehabilitation and Up gradation to 2 lane with paved shoulders configuration for Mahad-Raigad Fort section of NH-166F, Hirkaniwadi Connector (950m) and Jijamata Samadhi Connector (1213m) (Total Length 25.609) on EPC mode in the state of Maharashtra महाराष्ट्र",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58030,67.72,42.12,25.6,0.3479
58031,MO/2018/58031,"Rehabilitation and Up gradation to 2 lane with paved shoulders configuration for Pachral-Mandangad-Mhapral_Rajewadi section of NH-965DD (Upto Junction of NH-66) (CH: 22700m to CH: 75100m) and Ambadave Connector (Spur connecting birth place of Dr. Babasaheb Ambedkar) (CH: 0m to 7325m) in the state of Maharashtra on Engineering, Procurement and Construction (EPC) Basis बेसिस",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58031,138.427,106.8832,31.5438,0.2898
58035,MO/2018/58035,Rehabilitation and up-gradation of NH-66 (Erstwhile NH-17) from Km 241/300 to 281/300 (Arawali to Kante Section) to four lane with paved shoulder in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58035,235.2,111.5,123.7,0.14
58037,MO/2018/58037,Rehabilitation and upgradation of NH-66 (Erstwhile NH-17) from Km 406/00 to km 450/170 (Kalmath - Zarap Section) to four lane with paved shoulder in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58037,245.367,89.707,155.66,0.098
58039,MO/2018/58039,Rehabilitation and upgradation of NH-66 (Erstwhile NH-17) from Km 205/400 to km 241/300 (Parshuram Ghat-Arawali Section) to four lane with paved shoulder in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58039,194.0,85.83,108.17,0.0
58040,MO/2018/58040,Rehabilitation and upgradation of NH-66 (Erstwhile NH-17) from Km 367/300 to km 406/000 (Talgaon-Kalmath Section) to four lane with paved shoulder in the state of Maharashtra under NHDP-IV on Hybrid Annuity mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58040,214.515,123.99,90.525,0.418
58043,MO/2018/58043,Rehabilitation & Up-gradation of 2 lane flexible pavement to 2 lane with paved shoulders of rigid pavement in km 34+500 to 40+200 on Thikri to Anjad Bypass on NH-347B in the state of Madhya Pradesh on EPC mode under NH(0). (34+500 to 40+200 on Thikri to Anjad Bypass) रिहैबिलिटेशन & अपग्रेडेशन ऑफ़ 2 - लेन फ्लेकिसबल पेवमेंट टू लेन विथ पेव्ड शोल्डरस ऑफ रिजिड पेवमेंट इन कि.मी 34+500 टू 40+200 कि.मी. ऑन ठीकरी - अंजड़ बायपास ऑन NH-347-B इन द स्टे ऑफ़ मध्य प्रदेश ऑन- इपीसी मोड अंडर NH (o).(34+500 टू 40+200 कि.मी. ठीकरी - अंजड़ बायपास),https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58043,24.843,0.0,24.843,0.0
58051,MO/2018/58051,Rehabilitation and Up-gradation of Indapur to Wadpale section of NH-17 (New NH no. 66) from Exiting Km. 84/00 to Km. 110/750 in the state of Maharashtra to 4 lanes with paved shoulder under NHDP-IV NHDP-िव,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58051,180.68,65.5,115.18,2.51
58053,MO/2018/58053,Rehabilitation and Up-gradation of Kashedi Ghat section of NH-17 (New NH no. 66) to four lanes with paved shoulders from Exiting Km. 148/00 to Km. 161/600 (Desing Km.149/510 to Km. 158/467) including construction of twin tubes six lanes tunnel through an Engineering Procurement and construction (EPC) contract under NHDP-IV in the state of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58053,84.67,13.8,70.87,0.0
58065,MO/2018/58065,Rehabilitation and Up-gradation of NH-66(Old NH-17) from Km. 161/600 to Km. 205/400 (Kashedi - Parshuram Ghat section) to four lane in the state of Maharashtra under NHDP-IV on Hybrid annuty mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58065,228.75,101.95,126.8,0.2763
58068,MO/2018/58068,Rehabilitation and Up-gradation of Veer (Wadpale) to Bhogaon Khurd section of NH-17 (New NH no. 66) from Exiting Km. 108/400 to Km. 148/00 in the state of Maharashtra to four lanes with paved shoulder on EPC mode under NHDP-IV NHDP-िव,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58068,230.96,118.71,112.25,0.117
58074,MO/2018/58074,Rehabilitation and upgradation of NH - 42 from Km 76/00 to Km 102/130 ( Design Chainage 76/000 to 99/971 excluding Km 77/300 to 78/350 ) ( Rapthadu to Bathalapalli Section ) to four lane on EPC mode in the state of Andhra Pradesh . रिहैबिलिटेशन एंड अपग्रेडेशन ऑफ़ रारा - 42 फ्रॉम किमी. 76/000 टु किमी. 102/130 ( डिज़ाइन चैनेज 76/000 टु 99/971 एक्सक्लूडिंग किमी. 77/300 टु 78/350 ) ( रपथडु टु बतलापल्ली सेक्शन ) टु फोर लेन ऑन इपीसी मोड इन द स्टेट ऑफ़ आंध्र प्रदेश,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58074,33.285,0.0,33.285,0.0
58079,MO/2018/58079,Construction of proposed 4 - lane ROB and its approaches in lieu of existing level crossing No. 67 at Km. 133/200 ( Railway chainage Km.109/300-400 ) on NH - 205 in the state of Andhra Pradesh कंस्ट्रक्शन ऑफ़ प्रोपोसड 4 - लेन आरओबी एंड इट्स अप्प्रोचिस इन लियु ऑफ़ एक्सिस्टिंग लेवल क्रासिंग न . 67 एट किमी . 133/200 ( रेलवे चैनेज किमी .109/300-400 ) ऑन एनएच - 205 इन द स्टेट ऑफ़ आंध्र प्रदेश,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58079,9.041,0.0,9.041,0.0
58080,MO/2018/58080,Construction of proposed 4 - Lane of existing level crossing No.75 at Km. 145/200 (Railway Chainage 121/470 ) on NH-205 in the state of Andhra Pradesh कंस्ट्रक्शन ऑफ़ प्रोपोसड 4 - लेन ऑफ़ एक्सिस्टिंग लेवल क्रासिंग न.75 एट किमी . 145/200 (रेलवे चैनेज 121/470 ) ऑन एनएच-205 इन द स्टेट ऑफ़ आंध्र प्रदेश,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58080,9.539,0.0,9.539,0.0
58083,MO/2018/58083,Rehablitation nd Up-gradation of Kolha to Nasratpur section of NH-222 (61) from Km 444/000 to Km 463/545 and Km 481/000 to Km 513/990 in the state of Maharashtra to two lanes with paved shoulder on EPC basis under NHDP-IV NHDP-िव,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58083,158.65,149.191,9.459,0.0
58084,MO/2018/58084,Rehablitation and Up-gradation of Nasratpur to Barasgaon from existing Km 514/000 to Km 558/200 (Desing Ch 66+700 Ch. 92+565 and 92+565 to 96+750) of NH-222 to four lanning in the state of Maharashtra with paved shoulder on EPC basis under NHDP-IV NHDP-िव,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58084,95.609,86.132,9.477,0.0
58086,MO/2018/58086,Rehablitation and Up-gradation of Jalkot to Togari section of NH-50 from Km. 65.952 to Km 111.409 (Design Chainage) to two lane with paved shoulder configuration in the state of Maharashtra on EPC mode मोड,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58086,136.731,116.731,20.0,0.0
58087,MO/2018/58087,Estimate of rehabilitation and up-gradation of Nanded-Jalkot section of NH-50 from Km. 0.000 to Km. 65.952 (Design Chainage) to two lane with paved shoulder configuration on EPC mode in the State of Maharashtra महाराष्ट्र,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58087,197.85,177.85,20.0,0.2515
